x,original_sum,display_sum,x_shape,y_shape,removed_residual
0.24861111111111112,0.6299413260546701,0.6299413260546701,-0.43469232216888315,0.6299413260546701,0
0.25,0.6198763071925817,0.6198763071925817,-0.44128074281045765,0.6198763071925817,0
0.2513888888888889,0.6096554586570097,0.6096554586570097,-0.4476125657588703,0.6096554586570097,0
0.25277777777777777,0.5992861783814056,0.5992861783814056,-0.4536811903065931,0.5992861783814056,0
0.25416666666666665,0.5887761683009414,0.5887761683009414,-0.45948025830821876,0.5887761683009414,0
0.25555555555555554,0.5781334254580068,0.5781334254580068,-0.46500366789736836,0.5781334254580068,0
0.2569444444444444,0.5673662325009488,0.5673662325009488,-0.4702455868493293,0.5673662325009488,0
0.25833333333333336,0.5564831475909459,0.5564831475909459,-0.47520046556288875,0.5564831475909459,0
0.25972222222222224,0.5454929937330685,0.5454929937330685,-0.4798630496354758,0.5454929937330685,0
0.2611111111111111,0.5344048475486834,0.5344048475486834,-0.48422839200642714,0.5344048475486834,0
0.2625,0.5232280275074824,0.5232280275074824,-0.48829186464392416,0.5232280275074824,0
0.2638888888888889,0.5119720816384449,0.5119720816384449,-0.49204916975195717,0.5119720816384449,0
0.2652777777777778,0.5006467747400934,0.5006467747400934,-0.49549635047449625,0.5006467747400934,0
0.26666666666666666,0.4892620751113823,0.4892620751113823,-0.49862980107494226,0.4892620751113823,0
0.26805555555555555,0.47782814082550085,0.47782814082550085,-0.50144627656985,0.47782814082550085,0
0.26944444444444443,0.46635530556980254,0.46635530556980254,-0.5039429017968818,0.46635530556980254,0
0.2708333333333333,0.4548540640759147,0.4548540640759147,-0.5061171798979605,0.4548540640759147,0
0.2722222222222222,0.4433350571649312,0.4433350571649312,-0.5079670001996244,0.4433350571649312,0
0.27361111111111114,0.43180905643334466,0.43180905643334466,-0.5094906454736756,0.43180905643334466,0
0.275,0.4202869486061267,0.4202869486061267,-0.5106867985623126,0.4202869486061267,0
0.2763888888888889,0.4087797195840276,0.4087797195840276,-0.5115545483530877,0.4087797195840276,0
0.2777777777777778,0.3972984382128143,0.3972984382128143,-0.5120933950902047,0.3972984382128143,0
0.2791666666666667,0.3858542398027418,0.3858542398027418,-0.5123032550098547,0.3858542398027418,0
0.28055555555555556,0.37445830942707237,0.37445830942707237,-0.5121844642885334,0.37445830942707237,0
0.28194444444444444,0.3631218650289491,0.3631218650289491,-0.511737782294508,0.3631218650289491,0
0.2833333333333333,0.35185614036634016,0.35185614036634016,-0.510964394133883,0.35185614036634016,0
0.2847222222222222,0.34067236782513804,0.34067236782513804,-0.5098659124839869,0.34067236782513804,0
0.2861111111111111,0.32958176113081344,0.32958176113081344,-0.5084443787081049,0.32958176113081344,0
0.2875,0.3185954979892697,0.3185954979892697,-0.5067022632468947,0.3185954979892697,0
0.28888888888888886,0.30772470268775154,0.30772470268775154,-0.5046424652831429,0.30772470268775154,0
0.2902777777777778,0.2969804286867874,0.2969804286867874,-0.5022683116778482,0.2969804286867874,0
0.2916666666666667,0.28637364123424447,0.28637364123424447,-0.49958355517695413,0.28637364123424447,0
0.29305555555555557,0.27591520003257675,0.27591520003257675,-0.49659237188939115,0.27591520003257675,0
0.29444444444444445,0.2656158419903435,0.2656158419903435,-0.4932993580384313,0.2656158419903435,0
0.29583333333333334,0.25548616408894936,0.25548616408894936,-0.48970952598968326,0.25548616408894936,0
